sample_id	type	source	species	country	mean1	mean2	mean3	sd1	sd2	sd3	status	contributor	location	year	month	latitude	longitude	sex_call	sample_set	aim_species	taxon
AB0309-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Burkina Faso	-98.94823000000001	-25.461336	-8.149856	-48.831990000000005	-40.397484000000006	-25.25321	training	Nora Besansky	Monomtenga	2004.0	7.0	12.06	-1.17	F	AG1000G-BF-C	gambiae	gambiae
AV0092-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Guinea	-85.00792	-15.43851	-10.985814	-44.647163	-34.624584000000006	-22.361504	training	Ken Vernick	Koraboh	2012.0	10.0	9.28	-10.03	F	AG1000G-GN-B	gambiae	gambiae
AP0019-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Mayotte	-94.16502	-52.303337	13.32886	-41.948112	-44.21243	-22.838348	training	Igor Sharakhov	Mtsanga Charifou	2011.0	-1.0	-12.991	45.156000000000006	M	AG1000G-FR	gambiae	gambiae
AB0173-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Burkina Faso	-92.104385	-15.033235999999999	-13.499447	-47.849185999999996	-36.39809	-24.332197	training	Austin Burt	Pala	2012.0	7.0	11.15	-4.235	F	AG1000G-BF-A	gambiae	gambiae
AP0017-Cx	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Mayotte	-97.289024	-52.770264000000005	12.511931	-43.5943	-45.70711	-23.375639000000003	training	Igor Sharakhov	Mtsanga Charifou	2011.0	-1.0	-12.991	45.156000000000006	F	AG1000G-FR	gambiae	gambiae
VBS02093-4431STDY6772811	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Mali	-105.64278	-21.060087	-13.308584	-53.72855	-41.94207	-27.440690000000004	training	Nora Besansky	Kela	2004.0	8.0	11.88	-8.45	F	AG1000G-ML-B	gambiae	gambiae
AV0040-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Guinea	-60.006676	22.341282	-30.065440999999996	-46.659847	-24.51699	-21.159224	training	Ken Vernick	Koundara	2012.0	10.0	8.48	-9.53	F	AG1000G-GN-A	coluzzii	coluzzii
AB0388-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Burkina Faso	-84.51635	-22.418716	-5.9127655	-42.327793	-35.5236	-21.57054	training	Austin Burt	Bana	2014.0	7.0	11.232999999999999	-4.4719999999999995	M	AG1000G-BF-B	gambiae	gambiae
AB0357-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Burkina Faso	-89.76729	10.958727	-30.23922	-56.856667	-34.40105	-27.071240999999997	validation	Austin Burt	Bana	2014.0	7.0	11.232999999999999	-4.4719999999999995	M	AG1000G-BF-B	coluzzii	coluzzii
AN0065-Cx	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Cameroon	-79.27634	-21.399792	-4.85056	-40.224133	-34.20742	-19.957281	training	Nora Besansky	Zembe Borongo	2009.0	9.0	5.747000000000001	14.442	F	AG1000G-CM-A	gambiae	gambiae
AN0152-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Cameroon	-75.769775	-20.608925	-4.4272413	-38.350640000000006	-32.605824	-19.232021	training	Nora Besansky	Mayos	2009.0	9.0	4.341	13.558	F	AG1000G-CM-A	gambiae	gambiae
AZ0168-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_arabiensis	Malawi	-86.95940999999999	-75.0637	30.746075	-40.716766	-51.8527	-25.902386	training	Martin Donnelly	Chikhwawa	2015.0	5.0	-15.933	34.755	F	AG1000G-MW	arabiensis	arabiensis
AA0120-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Ghana	-67.3754	17.05796	-28.248358000000003	-48.072357000000004	-27.143255	-22.025478	training	David Weetman	Madina	2012.0	11.0	5.667999999999999	-0.21899999999999997	F	AG1000G-GH	coluzzii	coluzzii
AG0136-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Gambia, The	-67.16872	-3.1498885	-14.053714000000001	-39.131863	-27.771320000000003	-18.961275	training	Martin Donnelly	Njabakunda	2011.0	8.0	13.55	-15.9	F	AG1000G-GM-A	gambiae	gcx1
AA0049-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Ghana	-64.12388	18.932102	-28.833149	-47.390809999999995	-26.260082	-21.376839999999998	validation	David Weetman	Madina	2012.0	11.0	5.667999999999999	-0.21899999999999997	F	AG1000G-GH	coluzzii	coluzzii
AV0209-CW	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Guinea	-61.125664	8.855108999999999	-19.726767000000002	-41.064285	-25.406193	-18.92695	validation	Ken Vernick	Koundara	2012.0	10.0	8.48	-9.53	F	AG1000G-GN-B	coluzzii	coluzzii
AK0213-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Kenya	-79.93326	-36.22719	5.649453599999999	-37.21591	-36.711420000000004	-19.018452	validation	Janet Midega	Kilifi	2000.0	-1.0	-3.511	39.909	F	AG1000G-KE	gambiae	gambiae
AA0133-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Ghana	-91.74213	-20.683483	-9.597272	-46.192833	-37.042446000000005	-23.885033	training	David Weetman	Madina	2012.0	11.0	5.667999999999999	-0.21899999999999997	F	AG1000G-GH	gambiae	gambiae
AG0310-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Gambia, The	-76.790726	13.278556	-28.073013	-51.462784	-30.40826	-23.816782	training	Charles Godfray	Wali Kunda	2012.0	10.0	13.567	-14.917	F	AG1000G-GM-C	coluzzii	gcx2
VBS02073-4431STDY6672941	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Mali	-91.56152	10.016781	-30.093637	-57.476936	-35.0672	-27.318904999999997	training	Nora Besansky	Douna	2004.0	8.0	13.21	-5.9	F	AG1000G-ML-B	coluzzii	coluzzii
AV0137-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Guinea	-79.25482	-23.78931	-3.0063436	-39.856194	-34.831806	-19.753012	training	Ken Vernick	Koraboh	2012.0	10.0	9.28	-10.03	F	AG1000G-GN-B	gambiae	gambiae
AZ0292-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Mali	-92.6138	5.998603299999999	-27.621979	-55.831146	-35.26923	-27.130611	training	Austin Burt	Kababougou	2014.0	8.0	12.89	-8.15	F	AG1000G-ML-A	coluzzii	coluzzii
AG0225-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Gambia, The	-72.088974	7.481141	-22.362558	-46.428955	-29.258501000000003	-21.470308	training	Martin Donnelly	Njabakunda	2011.0	10.0	13.55	-15.9	F	AG1000G-GM-A	coluzzii	gcx2
AG0410-CW	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Gambia, The	-62.646483999999994	6.3514094000000005	-18.988068	-40.081818	-25.342897	-19.23856	training	Beniamino Caputo	Tankular	2012.0	8.0	13.417	-16.033	UKN	AG1000G-GM-B	coluzzii	gcx2
AC0148-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Uganda	-84.33014	-25.89904	-3.2420716	-41.266304	-36.178996999999995	-21.148176	training	Martin Donnelly	Nagongera	2012.0	10.0	0.77	34.025999999999996	F	AG1000G-UG	gambiae	gambiae
AN0493-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Cameroon	-89.96361	3.7396336000000003	-25.290382	-53.76874	-34.595046999999994	-25.907204	validation	Nora Besansky	Gakle	2005.0	-1.0	10.522	14.265	F	AG1000G-CM-B	coluzzii	coluzzii
AN0191-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Cameroon	-76.27247	-24.554222	-1.5821319999999999	-37.95147	-33.732105	-19.023457999999998	training	Nora Besansky	Mayos	2009.0	9.0	4.341	13.558	F	AG1000G-CM-A	gambiae	gambiae
AN0071-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Cameroon	-91.80672	-18.644428	-10.829134	-47.217003000000005	-37.324436	-23.795366	training	Nora Besansky	Zembe Borongo	2009.0	9.0	5.747000000000001	14.442	F	AG1000G-CM-A	gambiae	gambiae
VBS02119-4431STDY6772831	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Mali	-101.54671	-19.68175	-13.125295000000001	-51.714813	-40.108112	-26.599749	training	Nora Besansky	Kela	2004.0	8.0	11.88	-8.45	F	AG1000G-ML-B	gambiae	gambiae
AG0141-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Gambia, The	-78.03865	-4.6325864999999995	-16.398436	-44.080059999999996	-31.022133	-22.004293	training	Martin Donnelly	Njabakunda	2011.0	8.0	13.55	-15.9	F	AG1000G-GM-A	gambiae	gcx1
AC0232-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Uganda	-88.64258000000001	-31.830114000000002	0.11792452	-42.38332	-38.801505999999996	-21.634188	training	Martin Donnelly	Kihihi	2012.0	10.0	-0.7509999999999999	29.701	F	AG1000G-UG	gambiae	gambiae
AZ0289-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Mali	-89.07907	9.612262	-28.744616999999998	-56.142754000000004	-34.510822	-26.450556	training	Austin Burt	Kababougou	2014.0	8.0	12.89	-8.15	F	AG1000G-ML-A	coluzzii	coluzzii
AB0528-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Burkina Faso	-95.910995	-19.073013	-11.816098	-49.213196	-38.623737	-24.87795	validation	Austin Burt	Souroukoudinga	2014.0	7.0	11.235	-4.535	F	AG1000G-BF-B	gambiae	gambiae
VBS02127-4431STDY6772833	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Mali	-99.767296	-16.742601	-14.688210999999999	-51.547005	-39.065804	-26.383543	training	Nora Besansky	Kela	2004.0	8.0	11.88	-8.45	F	AG1000G-ML-B	gambiae	gambiae
AC0275-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Uganda	-84.708176	-27.335086999999998	-2.0397475	-41.877693	-37.353527	-20.755278	validation	Martin Donnelly	Kihihi	2012.0	11.0	-0.7509999999999999	29.701	F	AG1000G-UG	gambiae	gambiae
AV0354-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Mali	-83.67371999999999	-23.412836	-4.858934400000001	-41.73527	-35.63755	-21.154298999999998	training	Ken Vernick	Toumani Oulena	2012.0	10.0	10.83	-7.81	F	AG1000G-GN-B	gambiae	gambiae
AN0297-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Cameroon	-69.60548399999999	-23.24139	-0.50240177	-34.918682000000004	-31.575461999999998	-17.265747	training	Nora Besansky	Daiguene	2009.0	9.0	4.777	13.844000000000001	F	AG1000G-CM-A	gambiae	gambiae
AV0207-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Guinea	-61.623825	22.135754000000002	-30.48065	-47.32054	-24.97348	-21.567013	training	Ken Vernick	Koundara	2012.0	10.0	8.48	-9.53	F	AG1000G-GN-B	coluzzii	coluzzii
AC0153-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Uganda	-75.39813000000001	-24.427547	-1.5224065	-37.299633	-33.370632	-18.884092000000003	training	Martin Donnelly	Nagongera	2012.0	10.0	0.77	34.025999999999996	F	AG1000G-UG	gambiae	gambiae
AZ0270-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Mali	-97.543945	-4.979124	-21.7884	-54.45991	-37.540485	-27.03428	validation	Nora Besansky	Fanzana	2004.0	8.0	13.2	-6.13	F	AG1000G-ML-B	coluzzii	coluzzii
BK0069-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Central African Republic	-70.42313399999999	-25.554737	0.8043494999999999	-34.539173	-31.935398	-17.338127	training	Alessandra della Torre	Bangui	1994.0	1.0	4.367	18.583	F	AG1000G-CF	gambiae	gambiae
AC0279-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Uganda	-81.678085	-29.065437	0.06119806	-39.65416	-36.30095	-19.963379999999997	training	Martin Donnelly	Kihihi	2012.0	11.0	-0.7509999999999999	29.701	F	AG1000G-UG	gambiae	gambiae
AZ0340-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Mali	-82.40512	13.327420000000002	-29.735816999999997	-54.533566	-32.328613	-25.255247	validation	Austin Burt	Ouassorola	2014.0	8.0	12.9	-8.16	F	AG1000G-ML-A	coluzzii	coluzzii
AB0204-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Burkina Faso	-91.30136999999999	8.244538	-28.745323	-56.486954000000004	-35.088985	-26.9462	training	Austin Burt	Pala	2012.0	7.0	11.15	-4.235	F	AG1000G-BF-A	coluzzii	coluzzii
AC0239-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Uganda	-80.67355	-22.950104	-4.162656299999999	-40.62004	-34.957370000000004	-20.327084	training	Martin Donnelly	Kihihi	2012.0	10.0	-0.7509999999999999	29.701	F	AG1000G-UG	gambiae	gambiae
AZ0284-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Mali	-93.62343	0.035316072000000004	-23.96677	-53.998188	-35.912106	-26.512017999999998	training	Austin Burt	Kababougou	2014.0	8.0	12.89	-8.15	F	AG1000G-ML-A	coluzzii	coluzzii
AV0160-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Guinea	-75.36699	-25.806042	-0.45840782	-36.95923	-33.496952	-18.727028	training	Ken Vernick	Koundara	2012.0	10.0	8.48	-9.53	F	AG1000G-GN-B	gambiae	gambiae
AB0252-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Burkina Faso	-92.29411	-19.036425	-10.694953	-47.24946	-37.48924	-23.871704	training	Austin Burt	Souroukoudinga	2012.0	7.0	11.235	-4.535	F	AG1000G-BF-A	gambiae	gambiae
AZ0155-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_arabiensis	Malawi	-80.7785	-73.53119000000001	30.915940000000003	-38.918304	-50.942173	-24.767252	training	Martin Donnelly	Chikhwawa	2015.0	5.0	-15.933	34.755	F	AG1000G-MW	arabiensis	arabiensis
BL0340-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_arabiensis	Tanzania	-81.87449000000001	-76.92299	32.96549	-39.881912	-53.168392000000004	-25.627722	training	David Weetman	Tarime	2012.0	8.0	-1.431	34.199	F	AG1000G-TZ	arabiensis	arabiensis
AC0267-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Uganda	-89.76003	-22.40045	-7.392844	-45.55684	-37.771522999999995	-22.679441	validation	Martin Donnelly	Kihihi	2012.0	11.0	-0.7509999999999999	29.701	F	AG1000G-UG	gambiae	gambiae
AN0024-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Cameroon	-86.3078	-16.31636	-10.814155	-44.953278000000005	-35.056774	-22.651072	training	Nora Besansky	Gado Badzere	2009.0	9.0	5.747000000000001	14.442	M	AG1000G-CM-A	gambiae	gambiae
AP0008-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Mayotte	-103.36035	-49.760529999999996	8.7454605	-46.30981	-46.685534999999994	-24.450394	validation	Igor Sharakhov	Combani	2011.0	-1.0	-12.779000000000002	45.143	F	AG1000G-FR	gambiae	gambiae
AN0046-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Cameroon	-88.60152	-22.472324	-7.1378083	-44.290676	-36.731007	-22.531208	validation	Nora Besansky	Gado Badzere	2009.0	9.0	5.747000000000001	14.442	F	AG1000G-CM-A	gambiae	gambiae
AN0069-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Cameroon	-70.08577	-26.283863	1.3905119	-34.060524	-32.053814	-17.169237	training	Nora Besansky	Zembe Borongo	2009.0	9.0	5.747000000000001	14.442	F	AG1000G-CM-A	gambiae	gambiae
AA0098-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Ghana	-65.58603000000001	25.197243	-33.889379999999996	-50.972027000000004	-26.331825	-23.157122	training	David Weetman	Madina	2012.0	11.0	5.667999999999999	-0.21899999999999997	F	AG1000G-GH	coluzzii	coluzzii
AJ0121-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Guinea-Bissau	-78.18234	-13.087091000000001	-10.487661	-41.70928	-32.39335	-20.67782	training	Joao Pinto	Leibala	2010.0	-1.0	12.272	-14.222000000000001	F	AG1000G-GW	gambiae	gambiae
BL0351-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Tanzania	-96.3367	-47.301895	9.043136	-42.98077	-43.695570000000004	-22.909504000000002	training	David Weetman	Muheza	2013.0	1.0	-4.94	38.948	F	AG1000G-TZ	gambiae	gambiae
AJ0071-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Guinea-Bissau	-61.091193999999994	-2.02684	-12.816253999999999	-36.559616	-26.155676	-17.627686999999998	training	Joao Pinto	Antula	2010.0	-1.0	11.890999999999998	-15.582	F	AG1000G-GW	gambiae	gcx1
AA0061-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Ghana	-72.98653	-20.507765	-3.7603436	-37.12062	-31.890453000000004	-18.639803	training	David Weetman	Madina	2012.0	11.0	5.667999999999999	-0.21899999999999997	F	AG1000G-GH	gambiae	gambiae
AG0422-CW	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Gambia, The	-65.4783	5.6345315000000005	-19.074131	-41.77709	-26.843947999999997	-19.549116	training	Beniamino Caputo	Tankular	2012.0	8.0	13.417	-16.033	UKN	AG1000G-GM-B	coluzzii	gcx2
AB0263-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Burkina Faso	-81.79303	10.300521	-27.453329999999998	-52.531677	-31.898258000000002	-24.650095	training	Austin Burt	Pala	2012.0	7.0	11.15	-4.235	F	AG1000G-BF-A	coluzzii	coluzzii
AZ0255-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Mali	-109.3063	-27.247065000000003	-10.021977	-53.753372	-43.95564	-27.939413000000002	training	Nora Besansky	Bancoumana	2004.0	8.0	12.2	-8.2	F	AG1000G-ML-B	gambiae	gambiae
AC0085-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_arabiensis	Uganda	-74.47348000000001	-65.769775	27.558044	-35.33651	-45.683765	-22.473894	training	Martin Donnelly	Nagongera	2012.0	10.0	0.77	34.025999999999996	F	AG1000G-UG	arabiensis	arabiensis
AC0194-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Uganda	-96.279434	-19.726608	-11.252332000000001	-49.4096	-39.147940000000006	-24.846395	training	Martin Donnelly	Nagongera	2012.0	10.0	0.77	34.025999999999996	F	AG1000G-UG	gambiae	gambiae
AZ0260-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Mali	-98.34121999999999	-31.395428000000003	-3.497408	-46.689246999999995	-41.040436	-24.75787	validation	Nora Besansky	Bancoumana	2004.0	8.0	12.2	-8.2	F	AG1000G-ML-B	gambiae	gambiae
AR0059-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Angola	-66.18458000000001	31.557407	-38.080814000000004	-53.977585	-27.406585999999997	-24.340328	training	Joao Pinto	Luanda	2009.0	4.0	-8.884	13.302	F	AG1000G-AO	coluzzii	coluzzii
AB0459-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Burkina Faso	-90.78834499999999	-21.774673	-8.3366785	-45.629234000000004	-37.257220000000004	-23.368723000000003	training	Austin Burt	Pala	2014.0	7.0	11.15	-4.235	F	AG1000G-BF-B	gambiae	gambiae
AZ0306-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Mali	-79.971725	-20.14187	-5.968079599999999	-40.912420000000004	-34.160645	-20.33475	training	Austin Burt	Kababougou	2014.0	8.0	12.89	-8.15	F	AG1000G-ML-A	gambiae	gambiae
Acol-558	amplicon_panel	Makunin et al. (2022)	Anopheles_coluzzii	Gabon	-47.489353	12.090398	-18.445210999999997	-34.921009999999995	-20.599586	-15.881679	validation	Diego Ayala	La Lopé								
Agam-30	amplicon_panel	Makunin et al. (2022)	Anopheles_gambiae	Gabon	-42.059475	-16.897305	2.8827092999999997	-22.80016	-22.852493	-10.822827	training	Diego Ayala	La Lopé								
Agam-32	amplicon_panel	Makunin et al. (2022)	Anopheles_gambiae	Gabon	-39.242317	-13.985147	1.439098	-21.646179999999998	-21.040993	-10.446094500000001	training	Diego Ayala	La Lopé								
Agam-35	amplicon_panel	Makunin et al. (2022)	Anopheles_gambiae	Gabon	-42.62845	-17.475641	2.9147792000000003	-21.991768	-22.261589999999998	-10.986481	training	Diego Ayala	La Lopé								
Agam-37	amplicon_panel	Makunin et al. (2022)	Anopheles_gambiae	Gabon	-26.49517	-10.011652999999999	1.9152153000000003	-15.243260000000001	-15.672356	-7.563714	training	Diego Ayala	La Lopé								
Agam-38	amplicon_panel	Makunin et al. (2022)	Anopheles_gambiae	Gabon	-37.200333	-17.446266	4.148593	-19.829639999999998	-20.790474	-9.674396	training	Diego Ayala	La Lopé								
aarad1	reference_genome	Neafsey et al. (2015)	Anopheles_arabiensis		-82.14763	-74.00063	31.161364000000003	-39.112743	-50.975445	-25.338732	training										
acolm1	reference_genome	Lawniczak et al. (2010)	Anopheles_coluzzii		-78.6557	11.081203	-27.017557	-50.856865	-30.60084	-24.049034	training										
agams1	reference_genome	Lawniczak et al. (2010)	Anopheles_gambiae		-83.308426	-19.012493	-8.141999	-42.33081	-34.245247	-21.775898	training										
agamp4	reference_genome	Sharakhova et al. (2007)	Intermediate_gambiae_coluzzii		-60.33276	22.480076	-30.05766	-47.151524	-25.263192999999998	-20.965185	training										
sharakhov	reference_genome	Zamyatin et al. (2021)	Anopheles_arabiensis		-80.59257	-73.37714	31.169994	-38.433014	-50.562509999999996	-25.10776	training										
MADA3-54	amplicon_panel	this study	Anopheles_arabiensis	Madagascar	-47.056236	-50.17135	23.970266	-25.482264	-36.894886	-15.412257	training	Diego Ayala									
MADA3-78	amplicon_panel	this study	Anopheles_arabiensis	Madagascar	-45.090324	-47.930477	22.990229	-24.153696	-34.989017	-15.094954500000002	training	Diego Ayala									
MADA3-68	amplicon_panel	this study	Anopheles_arabiensis	Madagascar	-46.783043	-50.91616	24.324832999999998	-25.428392000000002	-37.2709	-15.584698999999999	training	Diego Ayala									
MADA3-27	amplicon_panel	this study	Anopheles_arabiensis	Madagascar	-46.13067	-47.976845000000004	22.954207999999998	-24.764001999999998	-35.13628	-15.161404999999998	training	Diego Ayala									
MADA3-23	amplicon_panel	this study	Anopheles_arabiensis	Madagascar	-48.890495	-50.29097	23.507162	-26.507105	-37.01885	-15.606994	training	Diego Ayala									
MADA3-39	amplicon_panel	this study	Anopheles_arabiensis	Madagascar	-46.302143	-49.075333	23.526229999999998	-25.00481	-36.02977	-15.257598000000002	training	Diego Ayala									
MADA3-21	amplicon_panel	this study	Anopheles_arabiensis	Madagascar	-52.94238000000001	-56.126780000000004	26.363468	-28.082990000000002	-40.50537	-17.478004000000002	training	Diego Ayala									
MADA3-61	amplicon_panel	this study	Anopheles_arabiensis	Madagascar	-55.87072	-56.40306999999999	25.94254	-29.460203000000003	-40.736004	-17.78424	training	Diego Ayala									
MADA3-11	amplicon_panel	this study	Anopheles_arabiensis	Madagascar	-48.540375	-50.795094	24.107584	-26.00895	-37.14183	-15.79181	training	Diego Ayala									
MADA3-69	amplicon_panel	this study	Anopheles_arabiensis	Madagascar	-52.66826	-52.988113	24.653046	-27.832696999999996	-38.566402000000004	-16.64259	training	Diego Ayala									
MADA3-71	amplicon_panel	this study	Anopheles_arabiensis	Madagascar	-54.227276	-57.728188	27.028265	-28.959878999999997	-41.694016	-17.844637	training	Diego Ayala									
MADA3-62	amplicon_panel	this study	Anopheles_arabiensis	Madagascar	-48.63439	-47.989525	22.347626	-25.426645	-34.849270000000004	-15.288198999999999	training	Diego Ayala									
MADA3-10	amplicon_panel	this study	Anopheles_arabiensis	Madagascar	-51.166008000000005	-52.698859999999996	24.685526	-27.113382	-38.1368	-16.55057	validation	Diego Ayala									
MADA3-74	amplicon_panel	this study	Anopheles_arabiensis	Madagascar	-46.85219	-50.486397	24.231466	-25.432169000000002	-37.058907	-15.555764000000002	training	Diego Ayala									
MADA3-36	amplicon_panel	this study	Anopheles_arabiensis	Madagascar	-45.204029999999996	-47.914433	22.903519	-24.644545	-35.435177	-14.770629000000001	training	Diego Ayala									
MADA3-51	amplicon_panel	this study	Anopheles_arabiensis	Madagascar	-59.897453000000006	-59.635887	27.04713	-30.977627000000002	-42.590908	-18.999285	training	Diego Ayala									
MADA3-55	amplicon_panel	this study	Anopheles_arabiensis	Madagascar	-46.3354	-48.380497	22.937538	-25.043127	-35.65478	-14.9521475	training	Diego Ayala									
MADA3-49	amplicon_panel	this study	Anopheles_arabiensis	Madagascar	-51.006355	-52.687553	24.71175	-27.110640999999998	-38.329266	-16.428836999999998	training	Diego Ayala									
MADA3-66	amplicon_panel	this study	Anopheles_arabiensis	Madagascar	-55.073485999999995	-56.03833	25.811901000000002	-28.826956	-40.265186	-17.656322	validation	Diego Ayala									
MADA3-59	amplicon_panel	this study	Anopheles_arabiensis	Madagascar	-51.402229999999996	-49.919945	23.081545000000002	-26.795412	-36.242325	-16.038057000000002	training	Diego Ayala									
VBS17530	amplicon_panel	this study	Anopheles_gambiae	Democratic Republic of the Congo	-53.465073	-21.252428	2.6003057999999997	-26.864302000000002	-26.314220000000002	-13.28295	training	Charles Wondji									
MADA2-26	amplicon_panel	this study	Anopheles_gambiae	Madagascar	-62.759766000000006	-36.716390000000004	10.457589	-29.245872	-31.526718	-15.613717000000001	training	Diego Ayala									
MADA2-53	amplicon_panel	this study	Anopheles_gambiae	Madagascar	-67.63877	-38.62755	10.525302	-31.421963	-33.60844	-16.582134	training	Diego Ayala									
MADA2-13	amplicon_panel	this study	Anopheles_gambiae	Madagascar	-56.837036	-34.50476	10.594805000000001	-27.903679999999998	-30.35928	-14.149782	training	Diego Ayala									
MADA2-27	amplicon_panel	this study	Anopheles_gambiae	Madagascar	-49.779964	-31.207554	10.159041	-24.476244	-26.893722999999998	-12.641616	training	Diego Ayala									
MADA2-11	amplicon_panel	this study	Anopheles_gambiae	Madagascar	-56.463646	-33.811203000000006	10.254805000000001	-27.184126000000003	-29.522284999999997	-14.100969000000001	training	Diego Ayala									
MADA2-57	amplicon_panel	this study	Anopheles_gambiae	Madagascar	-57.372980000000005	-31.526081	8.499239999999999	-27.477108	-29.098976	-14.155775	training	Diego Ayala									
MADA2-23	amplicon_panel	this study	Anopheles_gambiae	Madagascar	-49.705040000000004	-29.382740000000002	9.066697	-24.355427	-26.625832	-12.377082000000001	training	Diego Ayala									
MADA2-63	amplicon_panel	this study	Anopheles_gambiae	Madagascar	-63.244587	-32.78598	7.559023	-30.151391999999998	-31.448278000000002	-15.335569	training	Diego Ayala									
MADA2-21	amplicon_panel	this study	Anopheles_gambiae	Madagascar	-59.495773	-34.32144	9.800869	-28.016989000000002	-30.198803	-14.73688	training	Diego Ayala									
MADA2-3	amplicon_panel	this study	Anopheles_gambiae	Madagascar	-60.143776	-35.895252	11.0794	-27.82522	-30.398459999999996	-14.990944	validation	Diego Ayala									
MADA2-66	amplicon_panel	this study	Anopheles_gambiae	Madagascar	-54.547090000000004	-31.713409999999996	9.166822	-26.192926	-28.461472999999998	-13.536664000000002	training	Diego Ayala									
MADA2-22	amplicon_panel	this study	Anopheles_gambiae	Madagascar	-62.424240000000005	-35.11591	9.4350815	-29.755234	-31.668781	-15.27886	training	Diego Ayala									
