SPECIMEN_ID	SERIES	ASP-PROJ CODE-COUNTRY CODE-MMYY-PLATENO	RACK_OR_PLATE_ID	TUBE_OR_WELL_ID	ORGANISM_PART	CATCH_ID	ORDER_OR_GROUP	FAMILY	GENUS	SCIENTIFIC_NAME	LIFESTAGE	SEX	OTHER_ORGANISMS	BLOOD_MEAL	GRAVIDITY	COLLECTOR_SAMPLE_ID	DATE_OF_COLLECTION	COLLECTION_LOCATION	DECIMAL_LATITUDE	DECIMAL_LONGITUDE	WHAT_THREE_WORDS	HABITAT	ELEVATION	TIME_OF_COLLECTION	TIME_OF_COLLECTION.1	COLLECTION_METHOD	OUTDOORS_INDOORS	DESCRIPTION_OF_COLLECTION_METHOD	IDENTIFIED_HOW	PRESERVATION_APPROACH	PRESERVATIVE_SOLUTION	TIME_ELAPSED_FROM_COLLECTION_TO_PRESERVATION	DATE_OF_PRESERVATION	DNA_EXTRACTION_DESCRIPTION	DNA_EXTRACT_VOLUME_PROVIDED	DNA_EXTRACT_CONCENTRATION	HAZARD_GROUP	REGULATORY_COMPLIANCE	VOUCHER_ID	OTHER_INFORMATION	TEMP.(°C)	HUMIDITY_(%)	WIND_DIRECTION	WIND SPEED_(km/h)	GUST SPEED_(km/h) 	RAINFALL_(mm)	SOLAR_RADIATION_(W/m²)	COLLECTED_BY	COLLECTOR_AFFILIATION	IDENTIFIED_BY	IDENTIFIER_AFFILIATION	PRESERVED_BY	PRESERVER_AFFILIATION	SUPPLIER_SAMPLE_NAME	run	n_mosquito_targets	n_mosquito_reads	n_multiallelic	contamination_risk	NN_assignment	res_coarse	res_int	res_fine	VAE_species	species_call	call_method	plasmodium_detected	plasmodium_species	total_reads_P1	total_reads_P2
KIMA_001_C2	11	ASP-BUMI-BF-2103-01	PLATE1	C2	WHOLE_ORGANISM	Tube2	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE		N	N	BF.BV.17-3304	2017-08-21	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306		RURAL AREA		03:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-08-21				HG1	Y	NOT_APPLICABLE		24.44	88.4	186.7	0	0	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	ANOSPP10253423	45794	56.0	23854.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_coluzzii	Anopheles_coluzzii	VAE	no			
KIMA_001_D2	12	ASP-BUMI-BF-2103-01	PLATE1	D2	WHOLE_ORGANISM	Tube2	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE		N	N	BF.BV.17-3304	2017-08-21	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306		RURAL AREA		03:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-08-21				HG1	Y	NOT_APPLICABLE		24.44	88.4	186.7	0	0	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	ANOSPP10253424	45794	61.0	39585.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_coluzzii	Anopheles_coluzzii	VAE	no			
KIMA_001_E2	13	ASP-BUMI-BF-2103-01	PLATE1	E2	WHOLE_ORGANISM	Tube2	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE		N	N	BF.BV.17-3304	2017-08-21	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306		RURAL AREA		03:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-08-21				HG1	Y	NOT_APPLICABLE		24.44	88.4	186.7	0	0	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	ANOSPP10253425	45794	59.0	24215.0	1.0	medium	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_coluzzii	Anopheles_coluzzii	VAE	no			
KIMA_001_F2	14	ASP-BUMI-BF-2103-01	PLATE1	F2	WHOLE_ORGANISM	Tube2	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE		N	N	BF.BV.17-3304	2017-08-21	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306		RURAL AREA		03:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-08-21				HG1	Y	NOT_APPLICABLE		24.44	88.4	186.7	0	0	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	ANOSPP10253426	45794	59.0	37508.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KIMA_001_G2	15	ASP-BUMI-BF-2103-01	PLATE1	G2	WHOLE_ORGANISM	Tube3	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE		N	N	BF.BV.17-3267	2017-08-21	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306		RURAL AREA		03:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-08-21				HG1	Y	NOT_APPLICABLE		24.44	88.4	186.7	0	0	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	ANOSPP10253427	45794	60.0	22330.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KIMA_001_H2	16	ASP-BUMI-BF-2103-01	PLATE1	H2	WHOLE_ORGANISM	Tube3	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE		N	N	BF.BV.17-3267	2017-08-21	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306		RURAL AREA		03:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-08-21				HG1	Y	NOT_APPLICABLE		24.44	88.4	186.7	0	0	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	ANOSPP10253428	45794	55.0	15515.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Uncertain_gambiae_coluzzii	Uncertain_gambiae_coluzzii	VAE	no			
KIMA_001_A3	17	ASP-BUMI-BF-2103-01	PLATE1	A3	WHOLE_ORGANISM	Tube3	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE		N	N	BF.BV.17-3267	2017-08-21	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306		RURAL AREA		03:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-08-21				HG1	Y	NOT_APPLICABLE		24.44	88.4	186.7	0	0	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	ANOSPP10253429	45794	50.0	17061.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KIMA_001_B3	18	ASP-BUMI-BF-2103-01	PLATE1	B3	WHOLE_ORGANISM	Tube3	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE		N	N	BF.BV.17-3267	2017-08-21	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306		RURAL AREA		03:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-08-21				HG1	Y	NOT_APPLICABLE		24.44	88.4	186.7	0	0	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	ANOSPP10253430	45794	57.0	17213.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_coluzzii	Anopheles_coluzzii	VAE	no			
KIMA_001_C3	19	ASP-BUMI-BF-2103-01	PLATE1	C3	WHOLE_ORGANISM	Tube3	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE		N	N	BF.BV.17-3267	2017-08-21	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306		RURAL AREA		03:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-08-21				HG1	Y	NOT_APPLICABLE		24.44	88.4	186.7	0	0	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	ANOSPP10253431	45794	59.0	22434.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KIMA_001_D3	20	ASP-BUMI-BF-2103-01	PLATE1	D3	WHOLE_ORGANISM	Tube3	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE		N	N	BF.BV.17-3267	2017-08-21	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306		RURAL AREA		03:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-08-21				HG1	Y	NOT_APPLICABLE		24.44	88.4	186.7	0	0	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	ANOSPP10253432	45794	58.0	10215.0	1.0	medium	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_coluzzii	Anopheles_coluzzii	VAE	no			
KIMA_001_E3	21	ASP-BUMI-BF-2103-01	PLATE1	E3	WHOLE_ORGANISM	Tube3	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE		N	N	BF.BV.17-3267	2017-08-21	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306		RURAL AREA		03:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-08-21				HG1	Y	NOT_APPLICABLE		24.44	88.4	186.7	0	0	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	ANOSPP10253433	45794	57.0	21320.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_coluzzii	Anopheles_coluzzii	VAE	no			
KIMA_001_F3	22	ASP-BUMI-BF-2103-01	PLATE1	F3	WHOLE_ORGANISM	Tube3	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE		N	N	BF.BV.17-3267	2017-08-21	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306		RURAL AREA		03:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-08-21				HG1	Y	NOT_APPLICABLE		24.44	88.4	186.7	0	0	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	ANOSPP10253434	45794	58.0	11750.0	1.0	medium	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KIMA_001_G3	23	ASP-BUMI-BF-2103-01	PLATE1	G3	WHOLE_ORGANISM	Tube3	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE		N	N	BF.BV.17-3267	2017-08-21	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306		RURAL AREA		03:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-08-21				HG1	Y	NOT_APPLICABLE		24.44	88.4	186.7	0	0	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	ANOSPP10253435	45794	60.0	14722.0	1.0	medium	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_coluzzii	Anopheles_coluzzii	VAE	no			
KIMA_001_H3	24	ASP-BUMI-BF-2103-01	PLATE1	H3	WHOLE_ORGANISM	Tube3	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE		N	N	BF.BV.17-3267	2017-08-21	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306		RURAL AREA		03:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-08-21				HG1	Y	NOT_APPLICABLE		24.44	88.4	186.7	0	0	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	ANOSPP10253436	45794	60.0	17949.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	high_load	Plasmodium_Capra	293.0	439.0
KIMA_001_A4	25	ASP-BUMI-BF-2103-01	PLATE1	A4	WHOLE_ORGANISM	Tube4	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE		N	N	BF.BV.17-3268	2017-08-21	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306		RURAL AREA		03:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-08-21				HG1	Y	NOT_APPLICABLE		24.44	88.4	186.7	0	0	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	ANOSPP10253437	45794	55.0	54059.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_coluzzii	Anopheles_coluzzii	VAE	no			
KIMA_001_B4	26	ASP-BUMI-BF-2103-01	PLATE1	B4	WHOLE_ORGANISM	Tube4	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE		N	N	BF.BV.17-3268	2017-08-21	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306		RURAL AREA		03:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-08-21				HG1	Y	NOT_APPLICABLE		24.44	88.4	186.7	0	0	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	ANOSPP10253438	45794	57.0	28119.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KIMA_001_C4	27	ASP-BUMI-BF-2103-01	PLATE1	C4	WHOLE_ORGANISM	Tube4	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE		N	N	BF.BV.17-3268	2017-08-21	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306		RURAL AREA		03:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-08-21				HG1	Y	NOT_APPLICABLE		24.44	88.4	186.7	0	0	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	ANOSPP10253439	45794	60.0	22393.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
